epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,761.026,0.99446,0.69746,1.22937,1,0.88571,0.98277,0.81624,0.75024,0.5602,0.92469,0.0011288,0.0011288,0.0011288
178,765.348,1.08024,0.75943,1.24529,0.98945,0.8913,0.97955,0.79162,0.91491,0.67404,0.93867,0.00112385,0.00112385,0.00112385
179,769.665,1.05934,0.73789,1.23579,1,0.90668,0.98089,0.82891,0.77343,0.51903,0.91184,0.0011189,0.0011189,0.0011189
180,774.351,1.01773,0.7446,1.2233,0.9772,0.93176,0.98651,0.80486,0.85551,0.50616,0.93253,0.00111395,0.00111395,0.00111395
181,778.631,1.02701,0.79893,1.22296,0.97713,0.9291,0.97422,0.7974,0.77576,0.49516,0.93159,0.001109,0.001109,0.001109
182,782.991,1.05822,0.76725,1.24081,0.96328,0.93478,0.9834,0.81383,0.75572,0.47354,0.90903,0.00110405,0.00110405,0.00110405
183,787.398,1.08514,0.77027,1.23097,0.92991,0.97826,0.98494,0.82028,0.78891,0.47516,0.91081,0.0010991,0.0010991,0.0010991
184,791.736,1.02301,0.70199,1.22334,0.97716,0.93029,0.98846,0.82534,0.74912,0.43917,0.90057,0.00109415,0.00109415,0.00109415
185,796.015,0.96669,0.6933,1.20758,1,0.93306,0.98914,0.82822,0.7354,0.43434,0.90651,0.0010892,0.0010892,0.0010892
186,800.561,1.00011,0.71719,1.20867,1,0.95441,0.98934,0.82474,0.76081,0.42718,0.91414,0.00108425,0.00108425,0.00108425
187,804.868,1.00147,0.75684,1.2086,0.99397,0.95652,0.99255,0.77949,0.867,0.45879,0.93617,0.0010793,0.0010793,0.0010793
188,809.247,1.07502,0.77964,1.26252,1,0.93287,0.98903,0.82528,0.7134,0.43391,0.88506,0.00107435,0.00107435,0.00107435
189,813.558,1.02393,0.72674,1.24631,0.99828,0.93478,0.98507,0.77912,0.79104,0.49981,0.92373,0.0010694,0.0010694,0.0010694
190,817.909,1.06532,0.74386,1.23968,0.97517,0.93478,0.98154,0.81319,0.74751,0.49628,0.93159,0.00106445,0.00106445,0.00106445
191,822.222,1.02529,0.72776,1.21397,1,0.95174,0.98536,0.80453,0.74501,0.49869,0.9393,0.0010595,0.0010595,0.0010595
192,826.586,1.00603,0.7303,1.21955,0.95614,0.94791,0.97549,0.78221,0.77554,0.50687,0.96303,0.00105455,0.00105455,0.00105455
193,830.904,1.03753,0.71089,1.22842,0.95382,0.89822,0.95365,0.73876,0.82658,0.53566,1.01918,0.0010496,0.0010496,0.0010496
194,835.228,1.04482,0.74617,1.22012,0.97768,0.95241,0.97561,0.79823,0.76212,0.4649,0.9222,0.00104465,0.00104465,0.00104465
195,839.586,1.02183,0.75812,1.23124,0.93712,0.97205,0.97793,0.83637,0.73486,0.46246,0.91778,0.0010397,0.0010397,0.0010397
196,844.033,1.00997,0.73804,1.22009,0.97809,0.9704,0.97817,0.82075,0.74208,0.44911,0.92981,0.00103475,0.00103475,0.00103475
197,848.33,1.00014,0.73742,1.20321,0.97812,0.9719,0.97571,0.82544,0.78922,0.45491,0.96437,0.0010298,0.0010298,0.0010298
198,852.68,1.00933,0.71414,1.20008,0.94939,0.95652,0.98516,0.81229,0.78552,0.45592,0.92613,0.00102485,0.00102485,0.00102485
199,857.035,0.98453,0.71173,1.19114,0.95639,0.95362,0.99008,0.82463,0.80561,0.45805,0.91172,0.0010199,0.0010199,0.0010199
200,861.368,1.03569,0.7532,1.22808,1,0.95399,0.98896,0.80545,0.80839,0.45368,0.92472,0.00101495,0.00101495,0.00101495
201,865.72,1.00487,0.72964,1.18992,0.95462,1,0.9933,0.81577,0.75719,0.43338,0.91569,0.00101,0.00101,0.00101
202,870.081,0.98408,0.72768,1.18176,0.956,0.94486,0.98565,0.81289,0.70838,0.49215,0.88927,0.00100505,0.00100505,0.00100505
203,874.387,0.98076,0.69323,1.18619,0.93504,0.93883,0.97103,0.78654,0.74184,0.58297,0.90525,0.0010001,0.0010001,0.0010001
204,878.683,1.01475,0.73836,1.20991,0.97239,0.95652,0.97665,0.78717,0.82616,0.52585,0.93331,0.00099515,0.00099515,0.00099515
205,883.008,1.00356,0.68476,1.19866,0.95544,0.93232,0.97681,0.78758,0.80674,0.52002,0.93344,0.0009902,0.0009902,0.0009902
206,887.336,0.99122,0.67418,1.19025,0.95238,0.95652,0.98441,0.80193,0.81544,0.47759,0.92222,0.00098525,0.00098525,0.00098525
207,891.642,0.93486,0.70584,1.17656,0.95008,0.95652,0.97739,0.78981,0.86729,0.51301,0.94202,0.0009803,0.0009803,0.0009803
208,895.997,0.96395,0.6929,1.17174,0.99763,0.95652,0.9829,0.80046,0.82299,0.48091,0.91277,0.00097535,0.00097535,0.00097535
209,900.383,0.97441,0.68905,1.17898,0.99372,0.93478,0.97817,0.80706,0.79459,0.48676,0.89847,0.0009704,0.0009704,0.0009704
210,904.767,1.01385,0.67299,1.19198,0.99301,0.91304,0.97624,0.77415,0.78201,0.48329,0.91091,0.00096545,0.00096545,0.00096545
211,909.072,1.01561,0.73574,1.21772,1,0.90795,0.98118,0.78928,0.77072,0.46418,0.90741,0.0009605,0.0009605,0.0009605
212,913.411,0.98567,0.69277,1.177,0.99995,0.93478,0.98107,0.80147,0.76357,0.45504,0.89911,0.00095555,0.00095555,0.00095555
213,917.746,0.99212,0.70621,1.20637,0.97757,0.94752,0.98669,0.80883,0.75705,0.44916,0.89981,0.0009506,0.0009506,0.0009506
214,922.071,1.01415,0.69291,1.19451,0.91971,0.99617,0.99126,0.8268,0.74875,0.44565,0.89031,0.00094565,0.00094565,0.00094565
215,926.357,1.02308,0.71871,1.20142,0.97609,0.93478,0.98693,0.80401,0.72634,0.47394,0.88256,0.0009407,0.0009407,0.0009407
216,930.695,0.97861,0.68468,1.18247,0.97724,0.9336,0.9893,0.77961,0.90302,0.47857,0.9373,0.00093575,0.00093575,0.00093575
217,934.985,0.99149,0.72638,1.21445,0.96902,0.91304,0.98572,0.80705,0.7334,0.47474,0.90577,0.0009308,0.0009308,0.0009308
218,939.294,0.98057,0.67179,1.19804,0.97437,0.91304,0.97452,0.83468,0.67438,0.45064,0.87382,0.00092585,0.00092585,0.00092585
219,943.589,0.95088,0.64784,1.17917,0.98212,0.91304,0.98111,0.81977,0.70921,0.43761,0.8884,0.0009209,0.0009209,0.0009209
220,947.91,0.98427,0.70737,1.21272,0.97479,0.91304,0.96955,0.72961,0.8617,0.54226,0.9593,0.00091595,0.00091595,0.00091595
221,952.176,0.94357,0.67196,1.15458,0.97598,0.88349,0.96474,0.73668,0.89551,0.58358,1.03398,0.000911,0.000911,0.000911
222,956.483,1.00019,0.6861,1.20049,0.93478,0.93476,0.97664,0.77961,0.82389,0.49901,0.94667,0.00090605,0.00090605,0.00090605
223,960.779,0.97922,0.64169,1.16142,0.95275,0.93478,0.97671,0.79422,0.74893,0.5249,0.92023,0.0009011,0.0009011,0.0009011
224,965.058,0.93694,0.64598,1.14071,0.95176,0.93478,0.98224,0.80706,0.7106,0.50608,0.89819,0.00089615,0.00089615,0.00089615
225,969.311,0.94602,0.67399,1.14622,0.98662,0.93478,0.98041,0.8266,0.68229,0.47808,0.87694,0.0008912,0.0008912,0.0008912
226,973.601,0.96947,0.67717,1.19251,0.99702,0.93478,0.98345,0.83865,0.6378,0.45224,0.86925,0.00088625,0.00088625,0.00088625
227,977.965,0.90855,0.61346,1.14193,1,0.95553,0.9696,0.81692,0.72877,0.48494,0.9187,0.0008813,0.0008813,0.0008813
228,982.3,0.93374,0.65607,1.1486,0.9963,0.91304,0.96335,0.78951,0.71085,0.52219,0.94318,0.00087635,0.00087635,0.00087635
229,986.556,0.99207,0.68539,1.20968,0.99306,0.91304,0.97544,0.8121,0.66928,0.52385,0.88322,0.0008714,0.0008714,0.0008714
230,990.897,0.96565,0.70225,1.17002,0.97025,0.93478,0.97874,0.83401,0.63069,0.53136,0.87045,0.00086645,0.00086645,0.00086645
231,995.172,0.94123,0.63643,1.17101,0.95726,0.93478,0.98117,0.81355,0.66823,0.49955,0.88067,0.0008615,0.0008615,0.0008615
232,999.457,0.9702,0.70127,1.20416,0.95708,0.96964,0.98572,0.80034,0.7625,0.47885,0.9105,0.00085655,0.00085655,0.00085655
233,1003.73,0.95648,0.67016,1.1741,0.95051,0.95652,0.98749,0.83398,0.64754,0.4405,0.87753,0.0008516,0.0008516,0.0008516
234,1008.05,0.9164,0.65876,1.14255,0.93862,1,0.9901,0.84961,0.65048,0.4124,0.87357,0.00084665,0.00084665,0.00084665
235,1012.55,0.95293,0.67303,1.16046,0.93717,0.97286,0.99123,0.83384,0.66149,0.39765,0.8658,0.0008417,0.0008417,0.0008417
236,1016.88,1.01419,0.71316,1.20574,0.97724,0.93324,0.98817,0.80349,0.80725,0.44118,0.89674,0.00083675,0.00083675,0.00083675
237,1021.14,0.97245,0.68931,1.17856,0.97719,0.93159,0.984,0.82105,0.66031,0.44332,0.87036,0.0008318,0.0008318,0.0008318
238,1025.48,0.95365,0.65625,1.19074,1,0.92818,0.98285,0.82803,0.64199,0.43875,0.86997,0.00082685,0.00082685,0.00082685
239,1029.73,0.9564,0.68927,1.16067,0.97695,0.92142,0.985,0.82722,0.6906,0.46452,0.87884,0.0008219,0.0008219,0.0008219
240,1034.01,0.93799,0.66215,1.155,0.97722,0.93248,0.98489,0.80943,0.70614,0.4492,0.88751,0.00081695,0.00081695,0.00081695
241,1038.27,0.97155,0.67025,1.17493,0.99,0.91304,0.98965,0.82283,0.70145,0.41995,0.88459,0.000812,0.000812,0.000812
242,1042.67,0.90999,0.62774,1.1423,0.97722,0.9326,0.98543,0.83471,0.68716,0.4014,0.87134,0.00080705,0.00080705,0.00080705
243,1046.99,0.91269,0.62149,1.1457,0.99946,0.91304,0.98847,0.83635,0.65843,0.40752,0.85836,0.0008021,0.0008021,0.0008021
244,1051.28,0.93485,0.69687,1.15588,0.9686,0.93478,0.98186,0.82853,0.65699,0.43011,0.864,0.00079715,0.00079715,0.00079715
245,1055.52,0.88568,0.58992,1.1162,0.99585,0.91304,0.98236,0.82439,0.66629,0.44058,0.85609,0.0007922,0.0007922,0.0007922
246,1059.84,0.91031,0.6388,1.14161,0.97252,0.91304,0.97977,0.81768,0.68315,0.45318,0.86365,0.00078725,0.00078725,0.00078725
247,1064.15,0.94597,0.634,1.18637,0.97721,0.93237,0.98591,0.82059,0.73226,0.4325,0.88204,0.0007823,0.0007823,0.0007823
248,1068.48,1.02297,0.71657,1.21153,0.97417,0.93478,0.9833,0.81596,0.76882,0.44389,0.90473,0.00077735,0.00077735,0.00077735
249,1072.77,0.93441,0.67292,1.1685,0.9738,0.93478,0.97935,0.829,0.67166,0.47943,0.8672,0.0007724,0.0007724,0.0007724
250,1077.08,0.92159,0.65714,1.15171,1,0.92516,0.98805,0.84166,0.67709,0.48627,0.84977,0.00076745,0.00076745,0.00076745
251,1081.34,0.92769,0.65771,1.15185,0.96813,0.93478,0.967,0.80755,0.72098,0.46409,0.87279,0.0007625,0.0007625,0.0007625
252,1085.65,0.89084,0.62647,1.13443,0.99577,0.93478,0.97405,0.81301,0.69834,0.43004,0.8926,0.00075755,0.00075755,0.00075755
253,1089.92,0.90426,0.6364,1.14807,0.99397,0.93478,0.98869,0.82809,0.72086,0.43012,0.87494,0.0007526,0.0007526,0.0007526
254,1094.21,0.94523,0.66097,1.14756,0.99691,0.93478,0.98659,0.84464,0.65447,0.40466,0.85004,0.00074765,0.00074765,0.00074765
255,1098.51,0.94555,0.65569,1.15688,0.99994,0.93478,0.98358,0.82824,0.67785,0.40817,0.85642,0.0007427,0.0007427,0.0007427
256,1102.85,0.92163,0.67125,1.16829,1,0.92824,0.98086,0.83904,0.68805,0.46164,0.85851,0.00073775,0.00073775,0.00073775
257,1107.13,0.91863,0.6384,1.13962,1,0.93227,0.98021,0.85624,0.62436,0.44495,0.83834,0.0007328,0.0007328,0.0007328
258,1111.57,0.89502,0.5958,1.13658,1,0.93212,0.97338,0.83181,0.65169,0.43103,0.87735,0.00072785,0.00072785,0.00072785
259,1115.83,0.88331,0.6275,1.12273,1,0.93202,0.97799,0.82462,0.72808,0.42748,0.88628,0.0007229,0.0007229,0.0007229
260,1120.12,0.9745,0.65628,1.16976,0.9368,0.96687,0.97976,0.81782,0.76069,0.47527,0.92052,0.00071795,0.00071795,0.00071795
261,1124.38,0.93143,0.62308,1.15586,0.97354,0.8913,0.97092,0.81061,0.74334,0.51066,0.91581,0.000713,0.000713,0.000713
262,1128.75,0.92492,0.65576,1.14626,1,0.8839,0.9823,0.80981,0.77983,0.50868,0.89937,0.00070805,0.00070805,0.00070805
263,1133.02,0.89744,0.61733,1.14271,0.99837,0.8913,0.97339,0.81496,0.69473,0.52322,0.89189,0.0007031,0.0007031,0.0007031
264,1137.32,0.91075,0.6299,1.15534,0.9771,0.92774,0.97334,0.8222,0.68244,0.42481,0.88821,0.00069815,0.00069815,0.00069815
265,1141.57,0.8584,0.58361,1.12441,0.9776,0.94892,0.97851,0.8273,0.73034,0.39159,0.88178,0.0006932,0.0006932,0.0006932
266,1145.87,0.89435,0.64337,1.15311,0.97009,0.95652,0.98061,0.83478,0.68107,0.41378,0.8673,0.00068825,0.00068825,0.00068825
267,1150.13,0.87885,0.59419,1.12048,0.93559,0.94737,0.97034,0.8301,0.62653,0.42169,0.85194,0.0006833,0.0006833,0.0006833
268,1154.46,0.89697,0.61767,1.1554,0.95509,0.92477,0.96804,0.80377,0.68948,0.41742,0.85915,0.00067835,0.00067835,0.00067835
269,1158.76,0.93023,0.61716,1.15047,1,0.93021,0.97494,0.79255,0.75822,0.40836,0.87745,0.0006734,0.0006734,0.0006734
270,1163.06,0.95136,0.65828,1.19254,1,0.93356,0.97922,0.81968,0.70028,0.40423,0.87599,0.00066845,0.00066845,0.00066845
271,1167.3,0.88393,0.61117,1.14505,0.9974,0.91304,0.98295,0.81462,0.78917,0.41675,0.90523,0.0006635,0.0006635,0.0006635
272,1171.61,0.89667,0.64184,1.14162,1,0.93065,0.98103,0.83043,0.67582,0.40407,0.88417,0.00065855,0.00065855,0.00065855
273,1175.9,0.90991,0.65314,1.16818,0.97419,0.93478,0.98128,0.83394,0.69836,0.42245,0.88904,0.0006536,0.0006536,0.0006536
274,1180.16,0.86672,0.6194,1.12212,0.95703,0.9685,0.98722,0.8205,0.76671,0.41527,0.88984,0.00064865,0.00064865,0.00064865
275,1184.43,0.93216,0.64053,1.1543,0.97423,0.95652,0.98794,0.79488,0.81472,0.4371,0.90183,0.0006437,0.0006437,0.0006437
276,1188.72,0.85222,0.60433,1.1114,1,0.93276,0.98663,0.79003,0.82024,0.42466,0.90943,0.00063875,0.00063875,0.00063875
277,1193.06,0.90885,0.63309,1.13904,1,0.93238,0.98783,0.79661,0.78526,0.42898,0.90029,0.0006338,0.0006338,0.0006338
278,1197.38,0.9201,0.65343,1.17679,0.97331,0.95652,0.98515,0.8014,0.71938,0.42427,0.88497,0.00062885,0.00062885,0.00062885
279,1201.67,0.87138,0.59959,1.13596,1,0.95564,0.98951,0.81281,0.69533,0.41626,0.86994,0.0006239,0.0006239,0.0006239
280,1205.98,0.86796,0.59162,1.12459,0.97812,0.97826,0.99243,0.85375,0.62237,0.38998,0.84267,0.00061895,0.00061895,0.00061895
281,1210.28,0.91091,0.6678,1.16157,0.97723,0.93292,0.98743,0.84096,0.60479,0.39376,0.84743,0.000614,0.000614,0.000614
282,1214.6,0.87777,0.57889,1.13178,0.97509,0.93478,0.98786,0.83487,0.67309,0.40952,0.86521,0.00060905,0.00060905,0.00060905
283,1218.88,0.89803,0.62127,1.13132,0.95686,0.9645,0.99124,0.84568,0.66938,0.40649,0.88006,0.0006041,0.0006041,0.0006041
284,1223.15,0.88658,0.61105,1.13799,1,0.93265,0.98733,0.84729,0.64055,0.39895,0.86757,0.00059915,0.00059915,0.00059915
285,1227.41,0.82767,0.5519,1.09212,1,0.9335,0.98776,0.83223,0.71045,0.40521,0.8825,0.0005942,0.0005942,0.0005942
286,1231.7,0.85891,0.62512,1.1018,0.97775,0.95511,0.98691,0.82241,0.74291,0.39495,0.8957,0.00058925,0.00058925,0.00058925
287,1235.98,0.89025,0.57949,1.14359,1,0.93441,0.9837,0.83364,0.6618,0.41065,0.87205,0.0005843,0.0005843,0.0005843
288,1240.37,0.8477,0.59974,1.1078,0.99635,0.97826,0.99114,0.84705,0.64852,0.40854,0.86294,0.00057935,0.00057935,0.00057935
289,1244.65,0.83692,0.56325,1.10216,0.99767,0.97826,0.99417,0.83872,0.69696,0.39959,0.87805,0.0005744,0.0005744,0.0005744
290,1249.02,0.8536,0.58605,1.109,1,0.99134,0.995,0.83595,0.68861,0.38845,0.88121,0.00056945,0.00056945,0.00056945
291,1253.29,0.89233,0.63683,1.12081,1,0.99382,0.995,0.84219,0.67069,0.38536,0.88154,0.0005645,0.0005645,0.0005645
292,1257.62,0.83673,0.57009,1.10035,1,0.97675,0.99417,0.83727,0.67414,0.38616,0.88531,0.00055955,0.00055955,0.00055955
293,1261.88,0.86306,0.58316,1.13568,0.95569,1,0.99244,0.83854,0.63981,0.38596,0.86612,0.0005546,0.0005546,0.0005546
294,1266.18,0.87463,0.59514,1.12929,0.9514,1,0.99289,0.78313,0.85271,0.41432,0.92771,0.00054965,0.00054965,0.00054965
295,1270.45,0.90289,0.61096,1.11758,0.97814,0.97295,0.99056,0.78608,0.83599,0.42315,0.91888,0.0005447,0.0005447,0.0005447
296,1274.74,0.84436,0.59947,1.10258,0.97761,0.94935,0.98356,0.81439,0.72132,0.39342,0.8746,0.00053975,0.00053975,0.00053975
297,1279.02,0.86506,0.59624,1.14928,0.97804,0.96834,0.98766,0.81947,0.75807,0.39778,0.87696,0.0005348,0.0005348,0.0005348
298,1283.35,0.85779,0.61534,1.122,0.99193,0.95652,0.98635,0.852,0.62489,0.38545,0.83981,0.00052985,0.00052985,0.00052985
299,1287.66,0.90347,0.64169,1.1391,0.97777,0.95613,0.98864,0.8471,0.63658,0.3922,0.84314,0.0005249,0.0005249,0.0005249
300,1291.98,0.84974,0.56865,1.13394,0.97776,0.95585,0.98314,0.83925,0.65675,0.40177,0.84809,0.00051995,0.00051995,0.00051995
301,1296.28,0.86091,0.62536,1.13296,0.97777,0.95627,0.98227,0.829,0.68798,0.39535,0.85522,0.000515,0.000515,0.000515
302,1300.57,0.88686,0.61241,1.15454,0.97776,0.95596,0.98009,0.83218,0.63515,0.3844,0.84571,0.00051005,0.00051005,0.00051005
303,1304.87,0.85218,0.58889,1.1099,0.97777,0.95618,0.98322,0.83802,0.65267,0.3988,0.85357,0.0005051,0.0005051,0.0005051
304,1309.22,0.88191,0.62615,1.13272,0.99607,0.95652,0.99255,0.83796,0.68909,0.38811,0.85995,0.00050015,0.00050015,0.00050015
305,1313.51,0.83825,0.55803,1.08614,1,0.95375,0.99215,0.83788,0.68045,0.39317,0.85665,0.0004952,0.0004952,0.0004952
306,1317.78,0.87905,0.59347,1.11182,1,0.95498,0.9848,0.83127,0.65196,0.3931,0.8567,0.00049025,0.00049025,0.00049025
307,1322.06,0.86922,0.57635,1.12223,1,0.95567,0.98357,0.81583,0.71728,0.40089,0.87277,0.0004853,0.0004853,0.0004853
