epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,791.88,0.42866,0.34047,0.86691,1,0.97093,0.99437,0.90716,0.43193,0.24724,0.8632,0.0002477,0.0002477,0.0002477
179,796.305,0.42333,0.32108,0.87528,0.98716,0.99829,0.99474,0.90969,0.42736,0.24154,0.86241,0.0002378,0.0002378,0.0002378
180,800.732,0.44609,0.33766,0.87738,0.98716,0.99844,0.99487,0.90753,0.42642,0.24055,0.86324,0.0002279,0.0002279,0.0002279
181,805.151,0.4298,0.33451,0.88031,0.98414,0.98701,0.99462,0.89696,0.43637,0.24559,0.86864,0.000218,0.000218,0.000218
182,809.617,0.44144,0.3355,0.881,0.99693,0.98701,0.99487,0.89659,0.44508,0.25057,0.86625,0.0002081,0.0002081,0.0002081
183,814.033,0.41437,0.32026,0.84866,0.99457,1,0.995,0.90561,0.43437,0.24513,0.86147,0.0001982,0.0001982,0.0001982
184,818.47,0.40716,0.30082,0.85034,0.99376,1,0.995,0.90505,0.42979,0.24756,0.8606,0.0001883,0.0001883,0.0001883
185,822.88,0.40382,0.33543,0.86332,1,0.99168,0.995,0.89938,0.4338,0.25007,0.86396,0.0001784,0.0001784,0.0001784
186,827.301,0.38833,0.30279,0.85924,0.9745,0.99248,0.9941,0.89987,0.43106,0.24611,0.86687,0.0001685,0.0001685,0.0001685
187,831.726,0.3962,0.32345,0.85339,0.95679,1,0.99359,0.90284,0.42982,0.24969,0.86602,0.0001586,0.0001586,0.0001586
188,836.166,0.40539,0.30129,0.84208,0.97464,0.99837,0.99436,0.90206,0.42728,0.25105,0.86239,0.0001487,0.0001487,0.0001487
189,840.616,0.38363,0.2957,0.85797,0.98464,1,0.99462,0.90294,0.42845,0.25251,0.86097,0.0001388,0.0001388,0.0001388
190,845.118,0.39163,0.3173,0.86381,0.98716,0.99833,0.99462,0.91014,0.43122,0.24547,0.86259,0.0001289,0.0001289,0.0001289
191,850.867,0.35317,0.26791,0.85676,0.97458,0.99589,0.99436,0.90871,0.42437,0.2425,0.86276,0.000119,0.000119,0.000119
192,855.392,0.3477,0.26105,0.84456,0.96246,0.99895,0.99397,0.91309,0.41792,0.23815,0.85926,0.0001091,0.0001091,0.0001091
193,859.922,0.32484,0.25806,0.84514,0.98615,0.97403,0.99386,0.9153,0.41104,0.23471,0.85612,9.92e-05,9.92e-05,9.92e-05
194,864.491,0.35153,0.2592,0.82396,1,0.94963,0.99387,0.9208,0.40183,0.23518,0.8548,8.93e-05,8.93e-05,8.93e-05
195,869.017,0.34303,0.25135,0.82611,0.94969,1,0.99359,0.91637,0.40383,0.23653,0.85538,7.94e-05,7.94e-05,7.94e-05
196,873.561,0.33141,0.2526,0.83994,0.95993,1,0.99359,0.91434,0.40969,0.23471,0.85511,6.95e-05,6.95e-05,6.95e-05
197,878.138,0.33864,0.24036,0.823,0.96024,1,0.99371,0.9135,0.41298,0.23733,0.85579,5.96e-05,5.96e-05,5.96e-05
198,882.547,0.33143,0.25612,0.83178,0.96044,1,0.99346,0.91455,0.41266,0.24026,0.85746,4.97e-05,4.97e-05,4.97e-05
199,886.958,0.33201,0.26188,0.84704,0.97432,0.9853,0.99346,0.91727,0.41013,0.23553,0.85755,3.98e-05,3.98e-05,3.98e-05
200,891.362,0.32464,0.25274,0.83398,0.97429,0.98444,0.99346,0.91824,0.41136,0.2387,0.85867,2.99e-05,2.99e-05,2.99e-05
