epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1965.81,1.21054,0.95347,1.51216,0.86918,0.86666,0.9463,0.72839,0.86355,0.64458,1.09847,0.001109,0.001109,0.001109
182,1976.58,1.18214,0.92472,1.48631,0.91469,0.95652,0.97279,0.7318,1.04031,0.64891,1.22254,0.00110405,0.00110405,0.00110405
183,1987.26,1.19566,0.92956,1.5181,0.85842,0.79099,0.87827,0.68073,0.9307,0.77786,1.19582,0.0010991,0.0010991,0.0010991
184,1998.05,1.18183,0.9035,1.5103,0.90678,0.91304,0.96508,0.80059,0.76231,0.55268,1.0355,0.00109415,0.00109415,0.00109415
185,2009.82,1.19164,0.92896,1.51337,0.93111,0.95652,0.98517,0.80397,0.86374,0.5583,1.07214,0.0010892,0.0010892,0.0010892
186,2021.72,1.14222,0.87721,1.4918,0.95259,0.91304,0.9656,0.74129,1.14597,0.59784,1.30198,0.00108425,0.00108425,0.00108425
187,2032.39,1.19513,0.97558,1.50474,0.97062,0.93478,0.97673,0.73387,1.14128,0.68785,1.26266,0.0010793,0.0010793,0.0010793
188,2043.17,1.18441,1.01874,1.51967,0.89969,0.97491,0.98393,0.70847,1.21445,0.63036,1.32259,0.00107435,0.00107435,0.00107435
189,2053.93,1.19422,0.92997,1.52117,0.97155,0.97826,0.9885,0.73153,1.09082,0.60293,1.23587,0.0010694,0.0010694,0.0010694
190,2064.67,1.15642,0.93372,1.45809,0.93681,0.96702,0.97717,0.67123,1.24626,0.67669,1.36239,0.00106445,0.00106445,0.00106445
191,2075.37,1.26884,1.027,1.55566,0.97756,0.94734,0.97397,0.71079,1.19495,0.66705,1.29447,0.0010595,0.0010595,0.0010595
192,2086.13,1.13725,0.85681,1.43318,0.91704,0.96128,0.98407,0.7889,0.8949,0.56845,1.09338,0.00105455,0.00105455,0.00105455
193,2096.87,1.15057,0.93006,1.48266,0.9314,0.97826,0.97352,0.7922,0.78709,0.58543,1.05304,0.0010496,0.0010496,0.0010496
194,2107.61,1.16933,0.92057,1.48736,1,0.93246,0.97811,0.76624,0.93767,0.61086,1.12055,0.00104465,0.00104465,0.00104465
195,2118.35,1.182,0.93034,1.49236,0.94376,0.82609,0.94656,0.76369,0.83336,0.65255,1.05517,0.0010397,0.0010397,0.0010397
196,2129.13,1.18766,0.95917,1.50206,0.97674,0.91302,0.96599,0.7885,0.90611,0.63702,1.09361,0.00103475,0.00103475,0.00103475
197,2139.91,1.1807,0.88416,1.51259,0.94925,0.8913,0.96431,0.76934,0.97276,0.61005,1.14226,0.0010298,0.0010298,0.0010298
198,2150.72,1.11573,0.89258,1.43644,0.90246,0.86957,0.9057,0.69043,1.08522,0.8431,1.27634,0.00102485,0.00102485,0.00102485
199,2161.45,1.23092,1.00817,1.56336,0.94895,0.93478,0.96732,0.73874,1.09396,0.63566,1.19017,0.0010199,0.0010199,0.0010199
200,2172.23,1.1378,0.9054,1.45393,0.91745,0.9666,0.98146,0.79232,0.91952,0.58766,1.08047,0.00101495,0.00101495,0.00101495
201,2182.97,1.14101,0.89934,1.45247,0.9049,0.8913,0.95548,0.79346,0.86704,0.71607,1.04565,0.00101,0.00101,0.00101
202,2193.82,1.13808,0.89474,1.47117,0.88737,0.85648,0.9427,0.78287,0.84456,0.66499,1.03218,0.00100505,0.00100505,0.00100505
203,2204.54,1.20369,0.89353,1.55809,0.9323,0.89819,0.96585,0.80447,0.82464,0.5917,1.02081,0.0010001,0.0010001,0.0010001
204,2215.31,1.27126,0.98086,1.54972,0.89061,0.86957,0.94927,0.77902,0.87031,0.70863,1.06871,0.00099515,0.00099515,0.00099515
205,2226.05,1.15594,0.92032,1.4612,0.9494,0.81589,0.94908,0.79372,0.75026,0.62552,0.98404,0.0009902,0.0009902,0.0009902
206,2236.86,1.18084,0.95634,1.46551,0.94363,0.86957,0.94662,0.75866,0.91702,0.66281,1.12966,0.00098525,0.00098525,0.00098525
207,2247.62,1.13211,0.86718,1.46832,0.9709,0.86957,0.94048,0.73026,1.05444,0.72034,1.19314,0.0009803,0.0009803,0.0009803
208,2258.41,1.21777,0.98723,1.52522,0.97229,0.91304,0.97226,0.75939,1.03615,0.62104,1.16148,0.00097535,0.00097535,0.00097535
209,2269.14,1.18152,0.9715,1.511,0.97682,0.93478,0.97377,0.76305,0.95553,0.6091,1.12753,0.0009704,0.0009704,0.0009704
210,2279.67,1.14031,0.87743,1.43678,1,0.93071,0.97149,0.78507,0.86503,0.55366,1.06723,0.00096545,0.00096545,0.00096545
211,2290.46,1.14869,0.9183,1.50309,1,0.90657,0.97328,0.74631,0.97876,0.56374,1.14476,0.0009605,0.0009605,0.0009605
212,2301.34,1.19364,0.91725,1.52407,0.98715,0.91304,0.98083,0.76336,0.91322,0.56987,1.08436,0.00095555,0.00095555,0.00095555
213,2312.11,1.12513,0.86836,1.45819,0.98331,0.91304,0.96141,0.71831,1.08869,0.60035,1.21849,0.0009506,0.0009506,0.0009506
214,2322.91,1.14556,0.90906,1.45468,0.95557,0.93508,0.98206,0.73412,1.07155,0.56715,1.19885,0.00094565,0.00094565,0.00094565
215,2333.67,1.07303,0.83175,1.40189,0.97674,0.91289,0.98268,0.78079,0.94342,0.50722,1.11411,0.0009407,0.0009407,0.0009407
216,2344.43,1.11841,0.86959,1.44711,0.99239,0.91304,0.98155,0.80626,0.79209,0.47599,1.02401,0.00093575,0.00093575,0.00093575
217,2356.23,1.17688,0.89192,1.45356,0.98909,0.8913,0.96397,0.79291,0.7879,0.52023,1.04502,0.0009308,0.0009308,0.0009308
218,2367.05,1.11953,0.84922,1.4432,0.98346,0.86957,0.96945,0.77797,0.856,0.54855,1.05665,0.00092585,0.00092585,0.00092585
219,2377.8,1.11628,0.85539,1.4288,0.97606,0.88643,0.96999,0.77384,0.88913,0.59855,1.07339,0.0009209,0.0009209,0.0009209
220,2388.63,1.10852,0.87484,1.46414,1,0.93214,0.98466,0.75366,1.03737,0.55574,1.16945,0.00091595,0.00091595,0.00091595
221,2399.34,1.18965,0.88174,1.50265,0.99498,0.91304,0.9832,0.75957,1.04235,0.5385,1.15777,0.000911,0.000911,0.000911
222,2410.11,1.14843,0.87504,1.4591,0.99744,0.93478,0.98516,0.80466,0.87508,0.50703,1.07173,0.00090605,0.00090605,0.00090605
223,2420.82,1.15525,0.94178,1.44316,0.93398,0.92276,0.97693,0.77489,0.90322,0.64336,1.10894,0.0009011,0.0009011,0.0009011
224,2431.7,1.13382,0.87317,1.46028,0.97671,0.91159,0.9788,0.81019,0.7757,0.54395,0.99494,0.00089615,0.00089615,0.00089615
225,2443.5,1.07002,0.83942,1.41926,0.97602,0.93478,0.98284,0.82552,0.81728,0.51369,1.02297,0.0008912,0.0008912,0.0008912
226,2455.33,1.11254,0.84332,1.43753,0.96695,0.95652,0.97986,0.8113,0.82586,0.51279,1.03095,0.00088625,0.00088625,0.00088625
227,2466.06,1.14373,0.87476,1.46034,1,0.93325,0.98613,0.83178,0.74248,0.52573,0.98108,0.0008813,0.0008813,0.0008813
228,2477.88,1.08108,0.84229,1.43154,1,0.95023,0.99255,0.79874,0.85266,0.51026,1.03985,0.00087635,0.00087635,0.00087635
229,2488.59,1.12,0.8997,1.43473,1,0.91157,0.9893,0.77818,0.91494,0.52152,1.08306,0.0008714,0.0008714,0.0008714
230,2499.36,1.12761,0.86954,1.4511,0.93216,0.93478,0.98164,0.81333,0.78226,0.4867,1.009,0.00086645,0.00086645,0.00086645
231,2510.1,1.09677,0.83816,1.4125,1,0.88629,0.97581,0.8054,0.76293,0.50554,1.00185,0.0008615,0.0008615,0.0008615
232,2520.87,1.09674,0.84567,1.43569,0.99122,0.8913,0.9634,0.75205,0.91678,0.60349,1.12545,0.00085655,0.00085655,0.00085655
233,2531.55,1.08865,0.84082,1.43769,0.95605,0.94593,0.97705,0.79884,0.82432,0.52914,1.02969,0.0008516,0.0008516,0.0008516
234,2542.34,1.10032,0.84009,1.43428,0.94599,0.91304,0.97324,0.80714,0.7659,0.55039,1.02895,0.00084665,0.00084665,0.00084665
235,2553.1,1.08831,0.8091,1.41299,0.88896,0.87019,0.95066,0.75283,0.83421,0.61341,1.07586,0.0008417,0.0008417,0.0008417
236,2563.85,1.09019,0.8557,1.40084,0.97702,0.9244,0.97728,0.78039,0.84258,0.53977,1.05943,0.00083675,0.00083675,0.00083675
237,2574.59,1.04982,0.84082,1.41254,0.97734,0.93782,0.98033,0.79232,0.85492,0.48805,1.04589,0.0008318,0.0008318,0.0008318
238,2585.42,1.07982,0.82545,1.39456,0.97725,0.9338,0.98893,0.82738,0.78996,0.47755,0.99548,0.00082685,0.00082685,0.00082685
239,2596.16,1.08558,0.8331,1.42078,0.89935,0.97135,0.98494,0.83174,0.77541,0.52415,0.98882,0.0008219,0.0008219,0.0008219
240,2606.96,1.09269,0.82884,1.39764,1,0.88478,0.97716,0.79151,0.83302,0.50067,1.06766,0.00081695,0.00081695,0.00081695
241,2617.72,1.07436,0.81713,1.38888,0.9777,0.95325,0.98651,0.76482,0.89851,0.48465,1.1269,0.000812,0.000812,0.000812
242,2628.54,1.0522,0.83753,1.41376,0.97868,0.99819,0.99372,0.77396,0.8427,0.463,1.03862,0.00080705,0.00080705,0.00080705
243,2639.34,1.0555,0.82176,1.39777,0.99421,0.97826,0.99378,0.83627,0.74531,0.44983,0.94498,0.0008021,0.0008021,0.0008021
244,2651.19,1.09649,0.84402,1.42225,0.99641,0.95652,0.98757,0.81723,0.81706,0.49841,1.02282,0.00079715,0.00079715,0.00079715
245,2662.15,1.10673,0.85596,1.4312,0.97778,0.95641,0.98081,0.75034,0.98576,0.57099,1.15307,0.0007922,0.0007922,0.0007922
246,2672.97,1.11003,0.91022,1.44341,1,0.95422,0.98607,0.74369,1.07112,0.56493,1.20843,0.00078725,0.00078725,0.00078725
247,2683.7,1.09584,0.83294,1.40912,1,0.95393,0.98784,0.79508,0.88157,0.52552,1.05002,0.0007823,0.0007823,0.0007823
248,2694.51,1.11288,0.82323,1.45849,0.94614,0.93478,0.97449,0.81107,0.81466,0.5207,0.99363,0.00077735,0.00077735,0.00077735
249,2705.21,1.09417,0.84871,1.44764,0.93876,0.93478,0.97106,0.78925,0.86035,0.5626,1.03039,0.0007724,0.0007724,0.0007724
250,2716,1.11609,0.858,1.44325,0.94441,0.97826,0.97992,0.8165,0.73696,0.49811,0.98371,0.00076745,0.00076745,0.00076745
251,2726.76,1.04188,0.78833,1.41248,0.95735,0.97587,0.98129,0.81724,0.82611,0.48974,1.01674,0.0007625,0.0007625,0.0007625
252,2737.57,1.05141,0.79721,1.3753,0.94665,0.97826,0.98844,0.81515,0.72848,0.48633,0.99087,0.00075755,0.00075755,0.00075755
253,2748.29,1.13916,0.86358,1.44792,0.97171,0.97826,0.98912,0.82707,0.69572,0.48024,0.95806,0.0007526,0.0007526,0.0007526
254,2759.05,1.08169,0.81327,1.40805,0.99392,0.93478,0.98886,0.78323,0.88643,0.48504,1.04035,0.00074765,0.00074765,0.00074765
255,2769.79,1.06228,0.84654,1.39734,1,0.95146,0.9826,0.82531,0.73206,0.47103,0.96649,0.0007427,0.0007427,0.0007427
256,2780.62,1.07048,0.84886,1.40946,0.99363,0.91304,0.97879,0.79783,0.82689,0.56234,1.03597,0.00073775,0.00073775,0.00073775
257,2791.55,1.08434,0.76447,1.40059,0.99034,0.8913,0.97023,0.80405,0.83895,0.5223,1.03346,0.0007328,0.0007328,0.0007328
258,2802.48,1.04064,0.79019,1.41742,0.96243,0.84783,0.96663,0.79484,0.81153,0.53533,1.00939,0.00072785,0.00072785,0.00072785
259,2813.26,1.1263,0.84489,1.46876,0.92498,0.80407,0.92826,0.72934,0.91867,0.71846,1.11443,0.0007229,0.0007229,0.0007229
260,2824.07,1.01762,0.77374,1.38092,0.93944,0.86957,0.9562,0.76459,0.83268,0.55747,1.01357,0.00071795,0.00071795,0.00071795
261,2834.83,1.0439,0.78847,1.37954,0.93584,0.95142,0.98295,0.81318,0.77326,0.46854,0.96584,0.000713,0.000713,0.000713
262,2845.72,1.03424,0.80775,1.38088,1,0.90992,0.98318,0.81079,0.77562,0.45313,0.96981,0.00070805,0.00070805,0.00070805
263,2856.51,1.00336,0.76022,1.36173,0.97762,0.94991,0.98088,0.8401,0.70883,0.43369,0.94357,0.0007031,0.0007031,0.0007031
264,2868.39,1.04233,0.77919,1.39786,0.96923,0.95652,0.98297,0.8001,0.80668,0.46634,1.01755,0.00069815,0.00069815,0.00069815
265,2879.16,1.06271,0.86039,1.38652,0.97751,0.9452,0.9832,0.78314,0.83385,0.47534,1.02518,0.0006932,0.0006932,0.0006932
266,2889.95,1.01988,0.80638,1.35121,0.99497,0.93478,0.97099,0.79663,0.77636,0.55248,0.98941,0.00068825,0.00068825,0.00068825
267,2900.69,1.01941,0.72308,1.35829,0.99961,0.93478,0.97537,0.78663,0.85021,0.55935,1.0445,0.0006833,0.0006833,0.0006833
268,2911.67,1.10676,0.8532,1.43941,0.99484,0.95652,0.97902,0.80112,0.78082,0.48349,0.9934,0.00067835,0.00067835,0.00067835
269,2922.48,1.07198,0.78762,1.38427,0.93633,0.95918,0.98074,0.79971,0.67773,0.47201,0.96688,0.0006734,0.0006734,0.0006734
270,2933.24,1.06628,0.81689,1.39827,0.95739,0.91304,0.97802,0.83795,0.68419,0.46081,0.95268,0.00066845,0.00066845,0.00066845
271,2943.99,1.03105,0.74031,1.38569,0.96095,0.95652,0.98969,0.82598,0.72225,0.45042,0.97749,0.0006635,0.0006635,0.0006635
272,2954.79,1.05622,0.78596,1.40804,0.98465,0.93478,0.98724,0.84084,0.66815,0.42875,0.94234,0.00065855,0.00065855,0.00065855
273,2966.56,1.03032,0.74513,1.36869,0.9509,0.95652,0.98479,0.83017,0.76369,0.45924,0.97146,0.0006536,0.0006536,0.0006536
274,2977.4,0.97432,0.74654,1.33903,0.9782,0.97554,0.9852,0.81641,0.69251,0.46374,0.95424,0.00064865,0.00064865,0.00064865
275,2988.17,1.04056,0.73753,1.39145,0.98445,0.95652,0.98594,0.84982,0.65924,0.47109,0.94017,0.0006437,0.0006437,0.0006437
276,3000.06,1.00099,0.74649,1.33706,0.97863,0.99569,0.99457,0.82303,0.72211,0.44312,0.97569,0.00063875,0.00063875,0.00063875
277,3010.81,1.03279,0.78691,1.4071,0.92116,0.95652,0.98129,0.81436,0.6959,0.43842,0.95505,0.0006338,0.0006338,0.0006338
278,3021.61,1.03468,0.80584,1.37339,0.93728,0.97462,0.97916,0.82638,0.70978,0.44148,0.96549,0.00062885,0.00062885,0.00062885
279,3032.35,1.05114,0.80356,1.37086,0.98291,0.95652,0.99129,0.83012,0.73114,0.46354,0.98502,0.0006239,0.0006239,0.0006239
280,3043.16,1.03671,0.78365,1.37386,0.95715,0.97134,0.98505,0.79944,0.81333,0.51028,1.05076,0.00061895,0.00061895,0.00061895
281,3053.93,0.98225,0.7409,1.36667,0.95649,0.95588,0.98557,0.79673,0.77795,0.51669,1.03855,0.000614,0.000614,0.000614
282,3064.77,1.0101,0.78186,1.38847,0.96722,0.93478,0.98583,0.80232,0.83706,0.47589,1.03503,0.00060905,0.00060905,0.00060905
283,3075.52,1.04018,0.78083,1.4065,0.9829,0.8913,0.9853,0.82207,0.77371,0.44896,0.98445,0.0006041,0.0006041,0.0006041
284,3086.36,0.99152,0.79976,1.35872,1,0.93013,0.98992,0.82241,0.78384,0.45275,1.00618,0.00059915,0.00059915,0.00059915
285,3097.17,1.02091,0.77961,1.36279,0.99342,0.95652,0.99048,0.80469,0.81724,0.45559,1.02879,0.0005942,0.0005942,0.0005942
286,3107.97,1.01643,0.81936,1.38519,0.96834,0.95652,0.98001,0.80703,0.78749,0.48238,1.01206,0.00058925,0.00058925,0.00058925
287,3118.76,1.00195,0.73888,1.32347,0.96455,0.93478,0.96868,0.76392,1.00871,0.55091,1.19197,0.0005843,0.0005843,0.0005843
288,3129.62,0.96045,0.78642,1.3212,0.99564,0.93478,0.97481,0.78801,0.93212,0.46753,1.11804,0.00057935,0.00057935,0.00057935
289,3140.36,1.02508,0.80239,1.36388,0.99646,0.95652,0.97525,0.79089,0.85309,0.42018,1.04359,0.0005744,0.0005744,0.0005744
290,3151.28,1.06741,0.80951,1.40077,1,0.95502,0.97938,0.80469,0.83539,0.43071,1.01019,0.00056945,0.00056945,0.00056945
291,3162.03,1.01117,0.75813,1.35218,1,0.9335,0.98064,0.80974,0.82262,0.46559,1.00839,0.0005645,0.0005645,0.0005645
292,3172.82,0.97367,0.72986,1.32183,0.97397,0.93478,0.97634,0.82891,0.7186,0.49581,0.96695,0.00055955,0.00055955,0.00055955
293,3183.58,0.98807,0.73418,1.32197,0.95467,0.91565,0.97122,0.81059,0.77473,0.54538,0.98803,0.0005546,0.0005546,0.0005546
294,3194.42,1.06838,0.8063,1.37941,0.97672,0.91194,0.96907,0.82319,0.71872,0.50385,0.96548,0.00054965,0.00054965,0.00054965
295,3205.13,1.01144,0.74792,1.35643,0.97709,0.92716,0.97366,0.84114,0.70034,0.46556,0.96276,0.0005447,0.0005447,0.0005447
296,3215.93,0.98325,0.76885,1.3482,0.99365,0.95652,0.9789,0.84132,0.69284,0.44524,0.94255,0.00053975,0.00053975,0.00053975
297,3226.69,0.99487,0.75796,1.40186,1,0.95477,0.98008,0.84191,0.69202,0.43455,0.93925,0.0005348,0.0005348,0.0005348
298,3237.51,0.97584,0.7134,1.3352,0.97048,0.95652,0.97791,0.82015,0.74378,0.45165,0.96908,0.00052985,0.00052985,0.00052985
299,3248.23,0.99554,0.81247,1.34575,0.97773,0.95439,0.97503,0.81934,0.74232,0.44383,0.97831,0.0005249,0.0005249,0.0005249
300,3259,0.99159,0.73834,1.33017,0.95721,0.97276,0.97323,0.81823,0.73968,0.44264,0.98466,0.00051995,0.00051995,0.00051995
301,3269.77,1.00161,0.79852,1.36687,0.93582,0.95099,0.9672,0.80261,0.76309,0.45041,0.99639,0.000515,0.000515,0.000515
302,3280.55,0.98559,0.74894,1.32889,0.95631,0.95179,0.97878,0.80919,0.78873,0.45993,0.98145,0.00051005,0.00051005,0.00051005
303,3291.29,0.99421,0.76491,1.35384,0.99798,0.93478,0.98028,0.82214,0.74409,0.45042,0.9568,0.0005051,0.0005051,0.0005051
304,3302.1,0.97329,0.72722,1.34365,0.98831,0.95652,0.98613,0.78144,0.88335,0.45551,1.04766,0.00050015,0.00050015,0.00050015
305,3312.85,0.97087,0.72807,1.3367,0.97498,0.95652,0.98516,0.79559,0.90102,0.46052,1.05914,0.0004952,0.0004952,0.0004952
306,3323.62,0.94222,0.6638,1.32786,0.97741,0.94086,0.97895,0.80558,0.82131,0.43545,1.01724,0.00049025,0.00049025,0.00049025
307,3334.36,0.98006,0.73876,1.3445,0.99402,0.95652,0.98357,0.81766,0.78206,0.42991,0.98842,0.0004853,0.0004853,0.0004853
308,3345.13,0.94618,0.71971,1.32345,1,0.93427,0.98748,0.83073,0.73575,0.40345,0.95694,0.00048035,0.00048035,0.00048035
309,3355.92,0.97282,0.71881,1.32033,0.97275,0.91304,0.98269,0.81964,0.71584,0.39419,0.95319,0.0004754,0.0004754,0.0004754
310,3366.69,1.03515,0.74034,1.36,0.97756,0.94727,0.99022,0.82714,0.78736,0.42913,1.00852,0.00047045,0.00047045,0.00047045
311,3377.52,0.99566,0.75913,1.35946,0.97724,0.93331,0.9865,0.81566,0.79622,0.45048,1.01222,0.0004655,0.0004655,0.0004655
312,3388.41,0.98923,0.74881,1.33534,0.97208,0.97826,0.98611,0.82619,0.76102,0.45915,0.98819,0.00046055,0.00046055,0.00046055
313,3399.12,0.99425,0.74784,1.33719,0.99625,0.97826,0.98833,0.82284,0.75952,0.47259,0.98108,0.0004556,0.0004556,0.0004556
314,3409.89,0.98805,0.72338,1.35243,0.99568,0.97826,0.99173,0.83698,0.73799,0.43656,0.97181,0.00045065,0.00045065,0.00045065
315,3420.65,0.9654,0.69045,1.32232,0.97245,0.97826,0.99027,0.82604,0.74951,0.41537,0.9715,0.0004457,0.0004457,0.0004457
316,3431.47,0.95829,0.77242,1.32862,0.97468,0.97826,0.98804,0.83445,0.75854,0.40735,0.97028,0.00044075,0.00044075,0.00044075
317,3442.2,0.93984,0.74069,1.30748,0.99078,0.97826,0.99236,0.84317,0.76658,0.40748,0.96992,0.0004358,0.0004358,0.0004358
318,3453,0.92487,0.61355,1.25128,0.97716,0.93007,0.98238,0.84902,0.64936,0.41124,0.90881,0.00043085,0.00043085,0.00043085
319,3463.75,1.00854,0.74136,1.37905,0.97662,0.9082,0.97856,0.83861,0.61725,0.42484,0.90689,0.0004259,0.0004259,0.0004259
320,3474.61,0.93017,0.72289,1.29795,0.9564,0.95374,0.98414,0.84091,0.66157,0.41049,0.92094,0.00042095,0.00042095,0.00042095
321,3485.37,0.95714,0.66505,1.32329,0.95475,0.97826,0.99038,0.83535,0.69839,0.40438,0.93202,0.000416,0.000416,0.000416
322,3496.14,0.98133,0.71086,1.36184,0.95715,0.97131,0.99088,0.8526,0.62241,0.37996,0.90516,0.00041105,0.00041105,0.00041105
323,3507.91,0.96647,0.72314,1.33612,0.93723,0.97379,0.97809,0.82848,0.65741,0.40664,0.93222,0.0004061,0.0004061,0.0004061
324,3518.74,0.95389,0.68428,1.32063,0.95954,0.95652,0.97846,0.81976,0.6669,0.41154,0.96257,0.00040115,0.00040115,0.00040115
325,3529.63,0.9706,0.71082,1.30094,0.97817,0.97415,0.98229,0.82916,0.66656,0.40393,0.96004,0.0003962,0.0003962,0.0003962
326,3540.48,0.93153,0.66461,1.29856,0.97776,0.95579,0.9909,0.82879,0.76642,0.42462,0.9865,0.00039125,0.00039125,0.00039125
327,3551.28,0.97621,0.73718,1.32069,0.95809,0.99394,0.9925,0.82452,0.72787,0.40028,0.94281,0.0003863,0.0003863,0.0003863
328,3562.16,0.97782,0.72438,1.32869,0.99067,0.95652,0.9918,0.83608,0.63224,0.37157,0.90579,0.00038135,0.00038135,0.00038135
329,3572.96,0.92032,0.65974,1.29897,0.97319,0.95652,0.99011,0.83829,0.63428,0.37308,0.9018,0.0003764,0.0003764,0.0003764
330,3583.76,0.91555,0.6793,1.26597,1,0.90864,0.99014,0.83974,0.6668,0.3972,0.92196,0.00037145,0.00037145,0.00037145
331,3594.53,0.90574,0.66205,1.29541,0.99791,0.8913,0.97668,0.81743,0.65461,0.43228,0.93092,0.0003665,0.0003665,0.0003665
332,3605.3,0.96068,0.71358,1.32858,0.93435,0.92836,0.97487,0.80855,0.69692,0.4378,0.97754,0.00036155,0.00036155,0.00036155
333,3616,0.9497,0.71643,1.30266,0.95026,0.95652,0.9792,0.82638,0.70843,0.40839,0.96037,0.0003566,0.0003566,0.0003566
334,3626.76,0.94577,0.72383,1.337,0.91965,0.99532,0.99045,0.8418,0.66961,0.3881,0.92685,0.00035165,0.00035165,0.00035165
335,3637.47,0.97189,0.74789,1.3211,0.94002,0.97826,0.99204,0.85183,0.6388,0.3863,0.91386,0.0003467,0.0003467,0.0003467
336,3648.28,0.916,0.68112,1.29611,1,0.93123,0.9881,0.86245,0.62914,0.41409,0.9096,0.00034175,0.00034175,0.00034175
337,3660.05,0.94875,0.70171,1.32789,0.99625,0.91304,0.98561,0.85331,0.62192,0.43133,0.90034,0.0003368,0.0003368,0.0003368
338,3670.85,0.94663,0.70553,1.30598,0.99615,0.91304,0.98712,0.84617,0.65133,0.4207,0.90367,0.00033185,0.00033185,0.00033185
339,3681.66,0.97535,0.75112,1.32918,0.99586,0.91304,0.98436,0.84911,0.61279,0.418,0.89465,0.0003269,0.0003269,0.0003269
340,3692.48,0.90388,0.66729,1.274,0.99725,0.8913,0.98016,0.83152,0.67004,0.4405,0.94627,0.00032195,0.00032195,0.00032195
341,3703.32,0.97406,0.69428,1.32681,0.98863,0.86957,0.97734,0.78735,0.80536,0.4902,1.02969,0.000317,0.000317,0.000317
342,3714.15,0.98046,0.74786,1.32685,0.97649,0.91304,0.98672,0.82507,0.69289,0.45359,0.96744,0.00031205,0.00031205,0.00031205
343,3724.89,0.95854,0.6983,1.31853,0.95541,0.93168,0.98566,0.83838,0.65754,0.44474,0.96,0.0003071,0.0003071,0.0003071
344,3735.66,1.01258,0.715,1.35838,0.99026,0.8913,0.98493,0.85298,0.64334,0.43464,0.95197,0.00030215,0.00030215,0.00030215
345,3746.41,0.92132,0.69769,1.30133,0.95177,0.93478,0.98845,0.84905,0.63754,0.43025,0.9161,0.0002972,0.0002972,0.0002972
346,3757.19,0.92465,0.71174,1.31332,1,0.90735,0.98043,0.84499,0.64948,0.42984,0.93047,0.00029225,0.00029225,0.00029225
347,3767.99,0.90229,0.6655,1.27816,0.99906,0.91304,0.97896,0.85218,0.64077,0.42734,0.93266,0.0002873,0.0002873,0.0002873
348,3778.84,0.96431,0.67419,1.30795,0.99177,0.91304,0.97867,0.85048,0.6686,0.41788,0.92794,0.00028235,0.00028235,0.00028235
349,3789.62,0.9506,0.7113,1.32514,0.99441,0.91304,0.97685,0.85058,0.66334,0.416,0.91817,0.0002774,0.0002774,0.0002774
350,3800.44,0.91967,0.72638,1.31252,0.95139,0.95652,0.97547,0.84624,0.70672,0.42886,0.94448,0.00027245,0.00027245,0.00027245
351,3811.38,0.92133,0.66164,1.27525,0.97721,0.93225,0.97417,0.83376,0.71395,0.42378,0.96676,0.0002675,0.0002675,0.0002675
352,3822.21,0.97776,0.71048,1.32613,0.9565,0.95602,0.97566,0.84178,0.63401,0.38623,0.9277,0.00026255,0.00026255,0.00026255
353,3832.96,0.91314,0.64864,1.28026,0.95456,0.95652,0.9781,0.84552,0.60609,0.37536,0.91667,0.0002576,0.0002576,0.0002576
354,3843.76,0.889,0.6274,1.2643,0.95145,0.95652,0.97805,0.84377,0.61794,0.38358,0.90952,0.00025265,0.00025265,0.00025265
355,3854.47,0.96091,0.71919,1.30497,0.93251,0.95652,0.98321,0.85426,0.6393,0.38434,0.91927,0.0002477,0.0002477,0.0002477
356,3865.3,0.93594,0.68026,1.31354,0.93432,0.95652,0.98597,0.84926,0.64645,0.37369,0.92846,0.00024275,0.00024275,0.00024275
357,3876.06,0.98145,0.72658,1.34769,0.93711,0.97194,0.98751,0.85182,0.65209,0.38224,0.93691,0.0002378,0.0002378,0.0002378
358,3886.93,0.90006,0.68818,1.28182,0.98585,0.8913,0.98088,0.847,0.6575,0.38527,0.9321,0.00023285,0.00023285,0.00023285
359,3897.68,0.86034,0.63967,1.24501,1,0.90477,0.97875,0.83906,0.65201,0.38408,0.92304,0.0002279,0.0002279,0.0002279
360,3908.53,0.88821,0.62933,1.28072,0.96206,0.93478,0.97835,0.8461,0.62118,0.37284,0.92009,0.00022295,0.00022295,0.00022295
361,3919.36,0.9121,0.64854,1.26935,0.97142,0.95652,0.97751,0.83252,0.66023,0.38492,0.941,0.000218,0.000218,0.000218
362,3930.18,0.93602,0.69297,1.29423,0.97772,0.95416,0.97838,0.83254,0.66721,0.39018,0.94315,0.00021305,0.00021305,0.00021305
363,3940.95,0.9258,0.70759,1.29097,0.97297,0.95652,0.98201,0.83936,0.64559,0.38881,0.92895,0.0002081,0.0002081,0.0002081
364,3951.87,0.93288,0.70741,1.30352,0.96823,0.95652,0.98732,0.85306,0.61603,0.38518,0.91129,0.00020315,0.00020315,0.00020315
365,3962.67,0.89839,0.64093,1.23432,0.97721,0.93212,0.98829,0.85209,0.61656,0.3895,0.9237,0.0001982,0.0001982,0.0001982
366,3973.54,0.8965,0.67474,1.28893,0.90133,0.99296,0.98924,0.84902,0.61495,0.39847,0.92463,0.00019325,0.00019325,0.00019325
